date;month;week;brand;country;route;shipto;tot_net;tot_brt;rate
2020.01.17;1;3;REN;CZ;N;120318247;70.53;154.66;2.192825748
2020.01.17;1;3;REN;CZ;N;120318262;886.21;1128.7;1.27362589
2020.01.17;1;3;REN;CZ;N;120318267;284.68;720;2.529155543
2020.01.17;1;3;REN;CZ;N;120318271;23.72;103.06;4.344856661
2020.01.17;1;3;REN;CZ;N;120318272;15.79;86;5.446485117
2020.01.17;1;3;REN;CZ;N;120318273;129.92;357.95;2.75515702
2020.01.17;1;3;REN;CZ;N;120318274;1442.16;1603.22;1.111679703
2020.01.17;1;3;REN;CZ;N;120318275;69.26;148.04;2.137453075
2020.01.17;1;3;REN;CZ;N;120318279;1275.85;1585.08;1.242371752
2020.01.17;1;3;REN;CZ;N;120318281;287.75;579.5;2.013900956
2020.01.17;1;3;REN;CZ;N;120318282;1871.49;2182.38;1.166118975
2020.01.17;1;3;REN;CZ;N;120318284;159.82;258.67;1.618508322
2020.01.17;1;3;REN;CZ;N;120318286;30.29;306.47;10.11786068
2020.01.17;1;3;REN;CZ;N;120318287;2199.52;2976.66;1.353322543
2020.01.17;1;3;REN;CZ;N;120318991;260.2;466.47;1.792736357
2020.01.17;1;3;REN;HU;V;134810001;5358.05;6505.93;1.214234656
2020.01.17;1;3;REN;HU;V;134810004;9.57;86;8.986415883
2020.01.17;1;3;REN;HU;V;134810008;467.14;1087.72;2.328466841
2020.01.17;1;3;REN;HU;V;134810013;29.1;86;2.95532646
2020.01.17;1;3;REN;HU;V;134810016;671.2;1778.49;2.649716925
2020.01.17;1;3;REN;HU;V;134810051;1525.45;2380.24;1.560352683
2020.01.17;1;3;REN;HU;V;134810072;1609.4;1708.64;1.061662731
2020.01.17;1;3;REN;HU;V;134810075;4128.83;4656.33;1.127760165
2020.01.17;1;3;REN;HU;V;134810087;3712.86;4344.05;1.170001023
2020.01.17;1;3;REN;HU;V;134810088;567.41;753.31;1.327629051
2020.01.17;1;3;REN;HU;V;134810092;91.16;161;1.766125494
2020.01.17;1;3;REN;HU;V;134810101;2241.66;2729.69;1.217709198
2020.01.17;1;3;REN;HU;V;134810103;584.63;734.9;1.257034364
2020.01.17;1;3;REN;HU;V;134810104;84.76;306.47;3.615738556
2020.01.17;1;3;REN;HU;V;134810105;1207.17;1779.73;1.474299394
2020.01.17;1;3;REN;HU;V;134810120;46.88;90.22;1.924488055
2020.01.17;1;3;REN;HU;V;134810129;33.84;113.38;3.350472813
2020.01.17;1;3;REN;HU;V;134810138;995.89;1249.61;1.254767093
2020.01.17;1;3;REN;HU;V;134810141;1281.67;1760.78;1.373816973
2020.01.17;1;3;REN;HU;V;134810142;2315.6;3055.26;1.319424771
2020.01.17;1;3;REN;HU;V;134810146;109.89;202.1;1.839111839
2020.01.17;1;3;REN;HU;V;134810149;25.86;95.04;3.675174014
2020.01.17;1;3;REN;HU;V;134810150;1197.19;2076.39;1.734386355
2020.01.17;1;3;REN;HU;V;134810151;361.6;447.7;1.238108407
2020.01.17;1;3;REN;HU;V;134810159;230.06;312.8;1.35964531
2020.01.17;1;3;REN;HU;V;134810174;1184;1977.14;1.669881757
2020.01.17;1;3;REN;HU;V;134810175;2012.78;2986.19;1.483614702
2020.01.17;1;3;REN;HU;V;134810176;2015.24;2160.86;1.072259383
2020.01.17;1;3;REN;HU;V;134810177;78.48;247;3.147298675
2020.01.17;1;3;REN;HU;V;134810187;6.56;51;7.774390244
2020.01.17;1;3;REN;HU;V;134810188;2315.8;3168.28;1.36811469
2020.01.17;1;3;REN;HU;V;134810192;2258.04;2696.69;1.194261395
2020.01.17;1;3;REN;HU;V;134810193;26.55;76.9;2.896421846
2020.01.17;1;3;REN;HU;V;134810194;786.26;825.44;1.049830845
2020.01.17;1;3;REN;HU;V;134810196;241.96;320;1.32253265
2020.01.17;1;3;REN;HU;V;134810198;409.38;893;2.181347403
2020.01.17;1;3;REN;HU;V;134810200;216.82;496.47;2.289779541
2020.01.17;1;3;REN;HU;V;134810201;2433.82;2805.56;1.152739315
2020.01.17;1;3;REN;HU;V;134810202;37.08;271.47;7.321197411
2020.01.17;1;3;REN;HU;V;134810203;0.7;51;72.85714286
2020.01.17;1;3;REN;HU;V;134810204;2618.08;3087.25;1.179203844
2020.01.17;1;3;REN;SK;T;170300003;1134.67;2149.88;1.894718288
2020.01.17;1;3;REN;SK;T;170300006;257.94;492.2;1.908195704
2020.01.17;1;3;REN;SK;T;170300007;1676.22;1761.97;1.051156769
2020.01.17;1;3;REN;SK;T;170300010;1919.62;2035.42;1.060324439
2020.01.17;1;3;REN;SK;T;170300014;2305.06;3169.31;1.37493601
2020.01.17;1;3;REN;SK;T;170300022;152.64;358.16;2.346436059
2020.01.17;1;3;REN;SK;T;170300023;1598.96;1804.26;1.128395957
2020.01.17;1;3;REN;SK;T;170300024;529.02;734.23;1.387905939
2020.01.17;1;3;REN;SK;T;170300027;5.76;51;8.854166667
2020.01.17;1;3;REN;SK;T;170300029;328.61;375.3;1.142083321
2020.01.17;1;3;REN;SK;T;170300030;92.36;322.3;3.48960589
2020.01.17;1;3;REN;SK;T;170300034;105.06;257.1;2.447173044
2020.01.17;1;3;REN;SK;T;170300035;1303.7;1510.72;1.158794201
2020.01.17;1;3;REN;SK;T;170300036;524.85;642.5;1.224159284
2020.01.17;1;3;REN;SK;T;170300038;1695.66;1861.42;1.097755446
2020.01.17;1;3;REN;SK;T;170335033;2102.45;3497.55;1.663559181
2020.01.17;1;3;REN;SK;T;170335041;616.63;1660.13;2.692262783
2020.01.17;1;3;REN;SK;T;170335102;1589.12;1799.53;1.132406615
2020.01.17;1;3;REN;SK;T;170335107;845.44;1916.21;2.26652394
2020.01.17;1;3;REN;SK;T;170335109;3210.32;3906.22;1.216769668
2020.01.17;1;3;REN;SK;T;170335114;330.59;560.3;1.694848604
2020.01.17;1;3;REN;SK;T;170335117;1923.89;3974.04;2.065627453
2020.01.17;1;3;NIS;AT;P;194000016;1024.62;1063.99;1.038424001
2020.01.17;1;3;NIS;AT;J;194000025;0.03;8;266.6666667
2020.01.17;1;3;NIS;AT;Q;194000037;271.7;472.2;1.737946264
2020.01.17;1;3;NIS;AT;J;194000038;9.24;9.24;1
2020.01.17;1;3;NIS;AT;P;194000039;1.76;8;4.545454545
2020.01.17;1;3;NIS;AT;Q;194000047;1686.1;2919.05;1.731243698
2020.01.17;1;3;NIS;AT;Q;194000048;1491.4;1700.66;1.140311117
2020.01.17;1;3;NIS;AT;P;194000054;89.98;327.26;3.637030451
2020.01.17;1;3;NIS;AT;P;194000055;14.67;14.77;1.006816633
2020.01.17;1;3;NIS;AT;J;194000056;17.54;18.85;1.074686431
2020.01.17;1;3;NIS;AT;J;194000062;12.13;12.23;1.008244023
2020.01.17;1;3;NIS;AT;Q;194000066;25.92;228.47;8.814429012
2020.01.17;1;3;NIS;AT;R;194000068;110.7;151.22;1.366034327
2020.01.17;1;3;NIS;AT;Q;194000071;35.95;71.34;1.984422809
2020.01.17;1;3;NIS;AT;P;194000073;1131.49;1284.46;1.135193418
2020.01.17;1;3;NIS;AT;P;194000075;27.69;75.45;2.724810401
2020.01.17;1;3;NIS;AT;J;194000076;166.19;326.87;1.966845177
2020.01.17;1;3;NIS;AT;R;194000092;231.59;239.09;1.032384818
2020.01.17;1;3;NIS;AT;R;194000093;1.04;8;7.692307692
2020.01.17;1;3;NIS;AT;B;194000102;1637.38;3713.66;2.268050178
2020.01.17;1;3;NIS;AT;R;194000103;1035.82;1319.46;1.273831361
2020.01.17;1;3;NIS;AT;R;194000106;1022.23;1022.23;1
2020.01.17;1;3;NIS;AT;R;194000110;9.72;9.82;1.010288066
2020.01.17;1;3;NIS;AT;J;194000118;0.14;8;57.14285714
2020.01.17;1;3;NIS;AT;P;194000120;205.92;235.8;1.145104895
2020.01.17;1;3;NIS;AT;P;194000145;9.86;51;5.172413793
2020.01.17;1;3;NIS;AT;J;194000147;51.78;98.81;1.90826574
2020.01.17;1;3;NIS;AT;Q;194000149;775.64;939.49;1.211244907
2020.01.17;1;3;NIS;AT;R;194000169;9.24;9.24;1
2020.01.17;1;3;NIS;AT;P;194000200;0.29;8;27.5862069
2020.01.17;1;3;NIS;AT;R;194000202;1201.95;1241.46;1.032871584
2020.01.17;1;3;NIS;AT;R;194000204;174.11;181.34;1.041525472
2020.01.17;1;3;NIS;AT;R;194000208;351.56;527;1.499032882
2020.01.17;1;3;NIS;AT;R;194000210;47.89;95.98;2.004176237
2020.01.17;1;3;NIS;AT;R;194000211;0.08;8;100
2020.01.17;1;3;NIS;AT;R;194000220;1249.8;1417.33;1.134045447
2020.01.17;1;3;NIS;AT;R;194000222;4.16;51;12.25961538
2020.01.17;1;3;NIS;AT;R;194000224;1178.04;1366.82;1.160249228
2020.01.17;1;3;NIS;AT;R;194000231;7.96;72.44;9.100502513
2020.01.17;1;3;NIS;AT;R;194000238;99.99;107.86;1.078707871
2020.01.17;1;3;NIS;AT;R;194000239;12.39;12.49;1.008071025
2020.01.17;1;3;NIS;AT;R;194000248;64.69;282.63;4.36899057
2020.01.17;1;3;NIS;AT;R;194000255;121.26;164.4;1.355764473
2020.01.17;1;3;NIS;AT;R;194000258;1018.79;1063.99;1.044366356
2020.01.17;1;3;NIS;AT;R;194000267;0.67;8;11.94029851
2020.01.17;1;3;NIS;AT;R;194000268;4.16;51;12.25961538
2020.01.17;1;3;NIS;AT;R;194000270;74.91;156.22;2.085435856
2020.01.17;1;3;NIS;AT;Q;194000300;26;86;3.307692308
2020.01.17;1;3;NIS;AT;P;194000315;0.16;8;50
2020.01.17;1;3;NIS;AT;P;194000340;146.67;332.91;2.269789323
2020.01.17;1;3;NIS;AT;R;194000403;116.14;193.6;1.666953677
2020.01.17;1;3;NIS;AT;R;194000405;7.95;88.44;11.1245283
2020.01.17;1;3;NIS;AT;P;194000407;71.67;306.47;4.276126692
2020.01.17;1;3;NIS;AT;P;194000410;1452.69;1593.08;1.096641403
2020.01.17;1;3;NIS;AT;P;194000413;0.38;8;21.05263158
2020.01.17;1;3;NIS;AT;P;194000419;214.98;302.53;1.407247186
2020.01.17;1;3;NIS;AT;P;194000422;106.9;313.1;2.928905519
2020.01.17;1;3;NIS;AT;J;194000424;77.97;326.82;4.191612159
2020.01.17;1;3;NIS;AT;P;194000428;400.85;447;1.115130348
2020.01.17;1;3;NIS;AT;P;194000430;1146.66;1245.07;1.085823173
2020.01.17;1;3;NIS;AT;P;194000440;6.97;7.07;1.014347202
2020.01.17;1;3;NIS;AT;R;194000442;359.97;360.17;1.000555602
2020.01.17;1;3;NIS;AT;P;194000447;58.98;66.42;1.126144456
2020.01.17;1;3;NIS;AT;P;194000469;155;306.47;1.977225806
2020.01.17;1;3;NIS;AT;P;194000480;1521.97;1663.05;1.092695651
2020.01.17;1;3;NIS;AT;J;194000507;37.2;84.23;2.264247312
2020.01.17;1;3;NIS;AT;J;194000523;755.67;762.61;1.009183903
2020.01.17;1;3;NIS;AT;Q;194000601;2055.68;2055.78;1.000048646
2020.01.17;1;3;NIS;AT;J;194000602;17.77;25.85;1.454698931
2020.01.17;1;3;NIS;AT;Q;194000603;1.66;8;4.819277108
2020.01.17;1;3;NIS;AT;Q;194000605;24.22;271.47;11.20850537
2020.01.17;1;3;NIS;AT;Q;194000609;149.95;196.54;1.310703568
2020.01.17;1;3;NIS;AT;Q;194000619;383.49;440.52;1.148713135
2020.01.17;1;3;NIS;AT;Q;194000640;1628.22;1658.76;1.018756679
2020.01.17;1;3;NIS;AT;J;194000688;546.05;552.92;1.012581265
2020.01.17;1;3;NIS;AT;J;194000697;38.13;86;2.255441909
2020.01.17;1;3;NIS;AT;Q;194000701;1701.15;1748.19;1.027651883
2020.01.17;1;3;NIS;AT;Q;194000717;226.09;472.49;2.089831483
2020.01.17;1;3;NIS;AT;Q;194000730;2173.2;2296.17;1.05658476
2020.01.17;1;3;NIS;AT;Q;194000732;1463.69;1509.36;1.031201962
2020.01.17;1;3;NIS;AT;J;194000799;47.62;299.4;6.287274255
2020.01.17;1;3;NIS;AT;J;194000800;6.3;51;8.095238095
2020.01.17;1;3;NIS;AT;J;194000801;14.22;85.21;5.992264416
2020.01.17;1;3;NIS;AT;J;194000810;1189.08;1223.64;1.029064487
2020.01.17;1;3;NIS;AT;Q;194000816;14.62;22.66;1.549931601
2020.01.17;1;3;NIS;AT;J;194000818;16.25;93.52;5.755076923
2020.01.17;1;3;NIS;AT;J;194000822;1485.39;1637.46;1.102377153
2020.01.17;1;3;NIS;AT;J;194000826;29.87;63.18;2.115165718
2020.01.17;1;3;NIS;AT;J;194000838;0.07;8;114.2857143
2020.01.17;1;3;NIS;AT;J;194000840;169.96;1403.6;8.258413744
2020.01.17;1;3;NIS;AT;J;194000919;323.67;437.33;1.351160132
2020.01.17;1;3;NIS;AT;J;194009001;0;51;\N
2020.01.17;1;3;NIS;AT;R;194009003;5.88;5.98;1.017006803
2020.01.17;1;3;NIS;SL;Q;197050014;12796.01;13894.41;1.085839258
2020.01.20;1;4;REN;AT;J;104000001;3195.02;5090.24;1.593179385
